frame,time,Head_x,Head_y,Head_z,Neck_x,Neck_y,Neck_z,Spine_x,Spine_y,Spine_z,Spine1_x,Spine1_y,Spine1_z,Spine2_x,Spine2_y,Spine2_z,Spine3_x,Spine3_y,Spine3_z,Hips_x,Hips_y,Hips_z,LeftShoulder_x,LeftShoulder_y,LeftShoulder_z,LeftArm_x,LeftArm_y,LeftArm_z,LeftForeArm_x,LeftForeArm_y,LeftForeArm_z,LeftHand_x,LeftHand_y,LeftHand_z,LeftHandThumb_x,LeftHandThumb_y,LeftHandThumb_z,LeftHandIndex_x,LeftHandIndex_y,LeftHandIndex_z,LeftHandMiddle_x,LeftHandMiddle_y,LeftHandMiddle_z,LeftHandRing_x,LeftHandRing_y,LeftHandRing_z,LeftHandPinky_x,LeftHandPinky_y,LeftHandPinky_z,RightShoulder_x,RightShoulder_y,RightShoulder_z,RightArm_x,RightArm_y,RightArm_z,RightForeArm_x,RightForeArm_y,RightForeArm_z,RightHand_x,RightHand_y,RightHand_z,RightHandThumb_x,RightHandThumb_y,RightHandThumb_z,RightHandIndex_x,RightHandIndex_y,RightHandIndex_z,RightHandMiddle_x,RightHandMiddle_y,RightHandMiddle_z,RightHandRing_x,RightHandRing_y,RightHandRing_z,RightHandPinky_x,RightHandPinky_y,RightHandPinky_z,LeftUpLeg_x,LeftUpLeg_y,LeftUpLeg_z,LeftLeg_x,LeftLeg_y,LeftLeg_z,LeftFoot_x,LeftFoot_y,LeftFoot_z,LeftToeBase_x,LeftToeBase_y,LeftToeBase_z,RightUpLeg_x,RightUpLeg_y,RightUpLeg_z,RightLeg_x,RightLeg_y,RightLeg_z,RightFoot_x,RightFoot_y,RightFoot_z,RightToeBase_x,RightToeBase_y,RightToeBase_z
3503,29.191667,-339.20070169122437,518.4708963569788,-98.39782392356125,-267.4988229186803,392.30244589546044,-73.97494366775884,-29.68020923285266,58.208823866324636,-5.233741854247018,-138.69543640143905,215.2125962468241,-32.00107312790185,-138.69543640143905,215.2125962468241,-32.00107312790185,-138.69543640143905,215.2125962468241,-32.00107312790185,155.25756803548575,909.6374955567517,980.2475337276157,-251.0650604844725,331.2240173775491,-31.632997102359468,-337.6760834634366,293.5901877534897,74.62308199317178,-520.9445191284765,88.4642538896661,137.5142365034338,-686.2106073106553,-46.750528387703866,-36.04687501919028,-672.9150799935968,-48.60174317148553,-77.59135673526704,-720.7937792247257,-80.73524076588234,-108.6072165670227,-722.2630211782965,-94.2113047900994,-92.37677544384353,-721.6762999981274,-104.56430448661652,-73.6026406428293,-721.1021934919008,-115.03251887205585,-54.689744965010675,-206.1672244417337,350.083633022756,-89.8003027043527,-116.32543392188187,383.98612958381943,-194.4656642373377,-38.668266854118016,234.9672699361709,-420.3472150563475,-299.5570234258254,169.96555652289425,-475.2013179598489,-312.42855141254074,192.16878407335315,-440.1564871862707,-377.3394489561181,195.79945050586682,-445.45683737367494,-377.75389374609165,175.81205204689329,-451.8309943854612,-373.8091158709051,156.22122222696714,-459.27345980735834,-369.8678825853264,136.45948359160553,-466.77042210394035,-43.92435987804697,-14.938503001053014,83.04953195392675,-115.95800258699899,-421.7915902202782,175.62539327817805,-70.55763726548071,-835.7953126656943,338.1700143929855,-223.7990391761629,-862.1957404023644,336.20930960460356,43.92437149805827,14.938525761493292,-83.04954626560396,66.98362033864643,-381.0311256599532,-231.82416422316257,120.92819736084431,-801.4518780406352,-374.53949245216995,16.19026586570814,-858.4495478260208,-474.31507426692826
3504,29.2,-338.1456837013877,520.2034986161432,-98.41280123844842,-266.2352588400107,394.1210661728346,-74.04632050827963,-29.59395021465668,58.672711361884254,-5.371586410987581,-138.0037161177208,216.53423560714373,-32.32229139222078,-138.0037161177208,216.53423560714373,-32.32229139222078,-138.0037161177208,216.53423560714373,-32.32229139222078,152.92236724117043,913.2455076640804,980.6092570298056,-250.14693537424375,332.76435283868534,-31.945361151353346,-337.18425901449257,294.9502014568327,73.8978613522819,-520.1749218366401,89.69428162110225,137.17428812672233,-683.4944551292335,-46.21010372275277,-37.69142903482254,-670.0415845413452,-48.035004751556315,-79.18554081716536,-717.734467851365,-80.2777853757178,-110.37387354992644,-719.2339669183702,-93.75614745397831,-94.14824660115855,-718.6937938510964,-104.10661231877535,-75.37170373523816,-718.1664951802727,-114.57231347061693,-56.45644650940483,-204.88815295926278,351.85279158354643,-89.7569498693453,-113.64885418019475,387.50839416558773,-192.61705520842634,-30.026595403774706,245.34451983265026,-420.8035789745267,-292.20014309802224,190.1366558763968,-479.71624491835996,-305.72232861062395,210.5574445941532,-444.20383095701726,-370.1079189117029,216.46119499052185,-451.0409388981376,-370.6877354240748,197.03817739493257,-458.51348684765435,-366.88620680474617,177.93274267514965,-466.89428979574495,-363.0896372927075,158.66122390009113,-475.33897381577617,-44.023250347519365,-14.610942464986564,83.05494408824903,-108.65696243491684,-422.1222021766464,178.40272990263566,-68.58910977793266,-838.0282970881387,337.58366752336985,-221.6889585121083,-865.2394304100851,335.7049699964904,44.023262638441615,14.610957096393898,-83.05496016167052,71.6065809576934,-381.9416222259495,-229.56655208774248,122.35192351922905,-802.2642394866266,-373.7877626431133,18.442995070967616,-860.7118749448896,-473.6030370520148
3505,29.208333,-337.02881535692705,521.9546352432906,-98.5543793813749,-264.90065115448397,395.94038669472707,-74.2452308731423,-29.487481040448664,59.12763163626357,-5.518302680074429,-137.2490573236836,217.84217241800263,-32.71324126566376,-137.2490573236836,217.84217241800263,-32.71324126566376,-137.2490573236836,217.84217241800263,-32.71324126566376,150.68165717451086,916.4279673768235,981.0362480870971,-249.15743354367757,334.29849191462785,-32.369347224271635,-336.6312860870308,296.3463532033912,73.06393347273098,-519.3914660980379,90.9926161465639,136.6902029284064,-680.8772785093037,-45.49623181832309,-39.42824736695343,-667.1935562315862,-47.38176364646574,-80.84243712775412,-714.7039284986685,-79.68531132376894,-112.24552210362428,-716.2907147261488,-93.13898691407606,-96.00858908526183,-715.8527934086287,-103.46027534811589,-77.21428957092485,-715.4284963509612,-113.89659052050783,-58.281183636398254,-203.52731620601264,353.59847467239996,-89.81763540364044,-110.84919040641368,390.84105306904416,-190.81627186209613,-21.196675008998625,255.359111476755,-420.80357353373506,-284.2224448794009,210.349142044238,-484.06500963509353,-299.2402352473997,228.0544418413757,-448.3209567165302,-362.61233001414405,236.78246151015358,-457.47396998417634,-363.0491925228918,218.31794829339452,-466.4472864035161,-359.091026181326,200.07712251327126,-476.0755323311031,-355.13659430510427,181.67840670466413,-485.78048373182867,-44.09663904344466,-14.248509416426323,83.07841373671249,-101.73248516299361,-422.19413130493183,181.11496695394902,-66.64930212634466,-839.8256912214008,336.95144484804274,-219.60417080195646,-867.8536963192453,335.1896036661013,44.096650718247446,14.248520735315019,-83.07842594581297,75.81203045007484,-382.74679125810235,-227.5991437878701,123.77610083616077,-802.9445235786329,-373.1664345455747,20.61314223700935,-862.6290014120138,-473.0375075308907
3506,29.216667,-335.91491184706786,523.6752295761306,-98.78443811671048,-263.562329512182,397.71490083857213,-74.5387649975023,-29.369981830021313,59.57013754998409,-5.667840269997599,-136.48023733383025,219.10960702000435,-33.14620518969964,-136.48023733383025,219.10960702000435,-33.14620518969964,-136.48023733383025,219.10960702000435,-33.14620518969964,148.61297176589272,919.2122465423919,981.498059847185,-248.15699857388864,335.78823528912517,-32.87199590854455,-336.07918117818906,297.7311275054328,72.14950292928364,-518.6623221024308,92.30508932060624,136.05211719730895,-678.4720146164836,-44.67814328315744,-41.217981436205314,-664.5044529936015,-46.69729903613472,-82.5293214617279,-711.8356231488158,-79.03204061170699,-114.16994054622012,-713.551745285161,-92.437669402305,-97.9074488868687,-713.2570328769879,-102.70615974157263,-79.0824530666595,-712.9770524795655,-113.08926422554087,-60.11843461673297,-202.1523457799425,355.2848446775698,-89.954166548471,-108.0393817696233,393.9434965425661,-189.08894627769587,-12.32270107943145,264.84688163756465,-420.35365201864255,-275.8411603192504,230.26481870364236,-487.94223437413825,-293.3895290817321,244.21620797100167,-452.39604653397646,-355.07137494690113,256.62159313234633,-464.7826360043712,-354.9869552992202,239.6168480985583,-475.68975450327684,-350.50859616532694,222.70625197742143,-486.88394576640087,-346.02950994856553,205.65024423258495,-498.1713719747886,-44.11691752181919,-13.852425356827682,83.13407011164978,-94.94177646387527,-422.0503229664418,183.8947532221854,-64.7957300015806,-841.3379028156153,336.27468217922615,-217.61703931225745,-870.104845239161,334.69202975163125,44.116928531411546,13.8524394595668,-83.13407178981427,79.61368569070306,-383.4802604547407,-225.88513502345654,125.16727967295643,-803.5357333014518,-372.6610931550718,22.633584375334358,-864.2212396227335,-472.58981925209866
3507,29.225,-334.8075580943255,525.3331350531224,-99.0712675193464,-262.2259052837537,399.4145910770178,-74.89936279457558,-29.240282146779094,59.989149420260304,-5.813472331374833,-135.7020788939294,220.31084026149273,-33.596745525981525,-135.7020788939294,220.31084026149273,-33.596745525981525,-135.7020788939294,220.31084026149273,-33.596745525981525,146.7256577108582,921.6138423518812,981.9674238683835,-247.15085085644924,337.20736388590433,-33.4256685629179,-335.54124942001135,299.07796686763584,71.17523155681677,-518.017316165623,93.61588699477821,135.26899120086614,-676.3184307021127,-43.81353817166911,-43.015792861283266,-662.0397066771327,-46.01833804317367,-84.21017819759075,-709.195092282921,-78.37533833526064,-116.08999884924336,-711.0638130234182,-91.7153728187645,-99.7910210055671,-710.9347720496123,-101.91274073570465,-80.92609064252605,-710.8217637515996,-112.2241573312398,-61.921827524735576,-200.77174274783695,356.88455577884883,-90.14197940830226,-105.3268353110748,396.80823924840706,-187.51014595567423,-3.702685215833581,273.6657410896929,-419.5825541951085,-267.5056166403996,249.3140405238222,-490.82565559978957,-288.41326200775916,258.79973641218737,-456.0254470190987,-347.73235303989503,275.7753825875141,-472.20597403508134,-346.80297600912996,260.6815937220614,-485.30763596938715,-341.50173591697256,245.5010089050482,-498.2430323924426,-336.1925402442347,230.19134829417845,-511.2904274951701,-44.08649889829578,-13.435190567551924,83.21840248804995,-88.26406039510466,-421.7321168942542,186.7290498925245,-63.04587748520324,-842.6189394548829,335.56209428791146,-215.75107915685473,-872.0166005962271,334.228999671371,44.08650965110718,13.435210275943312,-83.2183911239594,83.02971048023588,-384.14895160003067,-224.40424042643383,126.53442413409059,-804.0529618871135,-372.25563340876306,24.508219427600704,-865.5193148924905,-472.2362350317348
3508,29.233333,-333.67813351991066,526.9148021665061,-99.37474730913627,-260.8679080255458,401.02562381119463,-75.28125434420811,-29.093547231104154,60.37068691753824,-5.947024080726743,-134.90122660604604,221.42354701692767,-34.03240722404792,-134.90122660604604,221.42354701692767,-34.03240722404792,-134.90122660604604,221.42354701692767,-34.03240722404792,144.99130574163485,923.6347285335028,982.412854517125,-246.1174078721756,338.54130817716896,-33.98692595500694,-334.9997040124267,300.3764596755023,70.18283665978997,-517.4568738952531,94.93226035749656,134.38803803691127,-674.4091170045444,-42.938074312681366,-44.75458499426133,-659.8193708236547,-45.35677957525067,-85.82796355540904,-706.8047122321063,-77.74443748794236,-117.92778072521287,-708.8299415611541,-91.00831151681598,-101.58534962628777,-708.869799192881,-101.12292583242564,-82.6754457655442,-708.9270180835119,-111.35093360857967,-63.625841649879945,-199.36717874156838,358.38087582808265,-90.34134929617885,-102.78498021033207,399.43006060698326,-186.13873003729196,4.290726244702142,281.7200585596412,-418.6850389706527,-259.73097360519955,266.95899473855906,-492.33347613920404,-284.2182568369259,271.949672676206,-458.75082669374973,-340.79881558174463,293.98523818631804,-478.4819526754245,-338.88296324721114,281.02062563845493,-493.70621519669515,-332.63892749406097,267.74270526133625,-508.30478350996987,-326.3785007900568,254.35391575863449,-523.0335030446505,-44.03080493206986,-13.02147608660625,83.31396503898806,-81.8276143335396,-421.29013157565856,189.52011419504083,-61.391533692690274,-843.674318662647,334.84907520868865,-213.99972962624207,-873.5903697971622,333.8186730255703,44.03081539541927,13.021499220387017,-83.31394345098207,86.08094922218784,-384.74231913137424,-223.13479586110412,127.89882050015336,-804.4946881913374,-371.9210130366364,26.272141190052388,-866.5554177827814,-471.94773441062034
3509,29.241667,-332.5136318444005,528.414157057683,-99.64874890700159,-259.4869633708249,402.54236763250196,-75.6176667720129,-28.931309202678342,60.706698865375714,-6.060007836029398,-134.08576982542482,222.43306082210034,-34.41158635968042,-134.08576982542482,222.43306082210034,-34.41158635968042,-134.08576982542482,222.43306082210034,-34.41158635968042,143.39146326944757,925.2711239135542,982.8073943054438,-245.05587198529216,339.78379494457977,-34.49382337827995,-334.4470020817577,301.62526481313125,69.24180300808793,-516.9849463755548,96.26394209571757,133.48181973537146,-672.7385774466943,-42.06923827141529,-46.35501152563416,-657.8602558592106,-44.706838996710474,-87.31228154908268,-704.6828131189019,-77.14593836119607,-119.59832252954614,-706.8522516062442,-90.33029153277202,-103.20952337894445,-707.04818456788,-100.35766541805906,-84.25360287960449,-707.2627004834605,-110.49775245672286,-65.15759229508663,-197.94424608812608,359.7664717734678,-90.49649475779421,-100.42537231704546,401.7671815962376,-184.95236995326133,11.37744028475419,288.9487522811316,-417.8096880174634,-252.83388297292618,282.9889124779842,-492.543543599888,-280.4398933572829,284.10288894287146,-460.40019726494364,-334.3840746198274,310.9927403617238,-482.6493359084484,-331.5512674790804,300.0801576180289,-499.6135535339933,-324.4475147214,288.61190135887426,-515.5727616516906,-317.3195334814184,277.050333060857,-531.6770026411518,-43.979872010323454,-12.641781422718351,83.40023901246516,-75.84363543593689,-420.7860412518621,192.13654745746175,-59.832568069258855,-844.504482630186,334.185093647472,-212.36385511093883,-874.8259511025254,333.47424181975157,43.979881817288955,12.641802611938772,-83.40021251751051,88.76353946638596,-385.24429708817866,-222.05679921838637,129.2507270043152,-804.8557749117715,-371.6227949678665,27.931847541980694,-867.350385791571,-471.6956823777498
3510,29.25,-331.3357815736011,529.8179486227241,-99.86138250205926,-258.1217082589709,403.9556507682023,-75.85027919195458,-28.76409195548193,60.99835628603885,-6.146382478362183,-133.29482388506491,223.3336010566647,-34.70052252250734,-133.29482388506491,223.3336010566647,-34.70052252250734,-133.29482388506491,223.3336010566647,-34.70052252250734,141.93754338680964,926.5250713049315,983.1417757421779,-244.00344097565386,340.9308237663379,-34.89245415379217,-333.90499535404416,302.8217363781301,68.41975217235775,-516.6227199510039,97.60474900609441,132.60817763830255,-671.3251595468728,-41.22220547636198,-47.759784891895826,-656.1941392905454,-44.06362008603338,-88.6122291914118,-702.8598419213008,-76.58276882773217,-121.04505829611219,-705.1500224833931,-89.69072208561613,-104.61059690187649,-705.4783901698695,-99.63293241823305,-85.61086828091177,-705.8263632985189,-109.68720555443247,-66.47066615331117,-196.5490010762438,361.0376916087438,-90.56145795029929,-98.21077421854734,403.74662836939,-183.86379956689504,17.467030321159907,295.281482974176,-416.99658870075643,-246.8345797177466,297.53067398943864,-491.91913434202195,-276.71792322801093,295.6407583181348,-461.17045378760577,-328.53399774072443,326.580034488312,-484.57905020280464,-324.9780723371309,317.4508717922726,-502.77500002713737,-317.2091803802961,307.5445106942227,-519.7111587384655,-309.40988110154404,297.5601067806857,-536.802885035479,-43.953176966035954,-12.321563467308529,83.46335791820118,-70.54104501233013,-420.2815964976327,194.4506828422348,-58.393571193494026,-845.1228174890075,333.60812568021197,-210.86884570708585,-875.73622547783,333.1928805869411,43.95318577849817,12.321578342077586,-83.463330420336,91.04249124045857,-385.64307307169855,-221.16263159623492,130.54324040858586,-805.1344730732994,-371.34017205262376,29.450706178256496,-867.915202601898,-471.46540952375847
3511,29.258333,-330.1806183842448,531.1008470990977,-100.00843192801185,-256.8236904241815,405.2462108690688,-75.96003064320598,-28.603895848444992,61.25020599726872,-6.2043335857668085,-132.57137060341833,224.12256378666018,-34.890024415047975,-132.57137060341833,224.12256378666018,-34.890024415047975,-132.57137060341833,224.12256378666018,-34.890024415047975,140.65419501386188,927.4105858488468,983.4239634719268,-243.00901301526,341.97415915047026,-35.16427959538943,-333.40531143082796,303.95195111380235,67.74824561350971,-516.3899953529808,98.92617397858622,131.78455033455154,-670.1931539837537,-40.42118924337774,-48.95495903011694,-654.8514931855395,-43.437056367917506,-89.71782027751368,-701.3643362198266,-76.06780305035575,-122.25819541894083,-703.7456637905102,-89.10732308957203,-105.78142873888889,-704.1770248435838,-98.97147739845519,-86.7422785490416,-704.628764019054,-108.94711217519558,-67.56229748033094,-195.2386371645456,362.1863847828798,-90.52550028300246,-96.1039816608963,405.3058334419794,-182.8023346228684,22.60930461996113,300.6171385699189,-416.2185644080415,-241.59395967827714,310.79150626333353,-490.95274382884605,-272.92699991265346,306.6261193615628,-461.40778928832174,-323.28359923957663,340.57799293115784,-484.8041978529066,-319.2059743735818,332.9346092672581,-503.7891694908707,-310.9637361510615,324.3369110620773,-521.3758443497517,-302.6866330605135,315.6738947970641,-539.1248337328805,-43.9564036639815,-12.07295083376853,83.49896312327462,-66.08646482349346,-419.82491749677064,196.37597617932346,-57.10983517376854,-845.558194606595,333.1342687538792,-209.54995410437851,-876.3532550158113,332.96051899465624,43.95641093475732,12.072960019751758,-83.49893523305471,92.88163453303468,-385.93687320025487,-220.45591854483874,131.7242036181317,-805.3341787397867,-371.075405263589,30.78206479842739,-868.2636310683451,-471.26042853730104
3512,29.266667,-329.07041646599566,532.2324961336499,-100.10694120900493,-255.62241834591742,406.3881565997609,-75.96811736382568,-28.455775682300278,61.462567936508734,-6.235386424226071,-131.93405083841878,224.7933442686479,-34.993225035195806,-131.93405083841878,224.7933442686479,-34.993225035195806,-131.93405083841878,224.7933442686479,-34.993225035195806,139.5559243688995,927.9499111104899,983.6683556455205,-242.09929563250932,342.8995494423157,-35.32611060308842,-332.9618646129722,304.98952892087965,67.21750121288653,-516.2847910248944,100.18677396662483,130.99649322755218,-669.3478921710677,-39.69585857268495,-49.96098432620768,-653.8390493073646,-42.849907385709756,-90.651417541702,-700.2032603764496,-75.62095192734972,-123.26290990341965,-702.6446961482533,-88.60267796860003,-106.74865267547048,-703.1482083057032,-98.39885614966741,-87.67552632516787,-703.672610344435,-108.3060204597459,-68.46124840570704,-194.04524954388341,363.19616853526685,-90.41175332090651,-94.10091440777425,406.4186509758307,-181.76903578188163,26.882362498605886,304.8565385477017,-415.46699436007646,-236.9980927016611,322.8365667572955,-489.9323882233815,-269.17997310940405,316.8446537705437,-461.3780405656328,-318.6803228451904,352.8762236105142,-484.0140664478709,-314.2311783105603,346.4835930650511,-503.4906162800885,-305.65187916693435,339.00795790185833,-521.5110333002324,-297.0345403966659,331.47770942472886,-539.6979653441157,-43.986017573721625,-11.894215960878007,83.50967359013492,-62.54427771032263,-419.44516692170043,197.88210099779695,-56.00478571762305,-845.8489278700749,332.76405385897993,-208.4299821830764,-876.7210449516756,332.76480767725116,43.986022280240256,11.894225112459093,-83.5096436966378,94.27055485059128,-386.1335544813317,-219.94389471162242,132.76479203480346,-805.4617284458006,-370.84944832050553,31.90188777667644,-868.418316612065,-471.09777892054615
3513,29.275,-328.0053517816061,533.1857110025721,-100.18077267414947,-254.51564811694436,407.35712102591356,-75.91343479223099,-28.31661463739764,61.629970181070476,-6.242222292809619,-131.37423700997994,225.33456631542617,-35.02999969235681,-131.37423700997994,225.33456631542617,-35.02999969235681,-131.37423700997994,225.33456631542617,-35.02999969235681,138.6403403488488,928.1656736325865,983.8880342911477,-241.27050843409205,343.6910379621636,-35.40959307279453,-332.5654665287017,305.90358328104605,66.79559998531153,-516.2845776785699,101.34719973022763,130.22097612443142,-668.7710185240095,-39.07071482069401,-50.81126406056393,-653.1353953984925,-42.32729671601901,-91.44604282090282,-699.3577096421398,-75.25883903793387,-124.0973612198035,-701.8314156896338,-88.19380723940336,-107.55080402205475,-702.3791734781473,-97.93289207718999,-88.44921954190329,-702.9480988143741,-107.78256058103257,-69.2062036642766,-192.96702396891516,364.0466268529976,-90.25617526559306,-92.2223108777328,407.0867171487043,-180.82149533252326,30.33339208547464,307.9462518799717,-414.78883462180295,-233.02225320919013,333.569046204802,-488.96662897551676,-265.6774498392945,326.0164237837881,-461.2089947283676,-314.76052218457534,363.43851117977215,-482.7212618237477,-310.04810158708005,358.11901894094643,-502.5168695782321,-301.22654047159995,351.62763348712133,-520.8452798899763,-292.36469028522123,345.0908033453103,-539.3429275003828,-44.033980265069985,-11.775070707803527,83.50164476875241,-59.90207392554048,-419.15636877576253,198.9775139588852,-55.08206187522288,-846.0329994794274,332.4905109134802,-207.5121600723901,-876.8813893642005,332.5995548661977,44.03398146457169,11.775085822257235,-83.50161142709348,95.22416460711239,-386.2456114357246,-219.6339304441325,133.66140881425963,-805.5240122273904,-370.69363722132505,32.8132463262215,-868.4053405926285,-471.00397942644855
3514,29.283333,-326.97387831102475,533.9370797624628,-100.25224687069715,-253.48388251576745,408.1337991875035,-75.83193662480217,-28.17942344861785,61.74472108099087,-6.227370483910979,-130.870991215839,225.7344360502603,-35.01515870122104,-130.870991215839,225.7344360502603,-35.01515870122104,-130.870991215839,225.7344360502603,-35.01515870122104,137.8961854407497,928.0769064290175,984.0939091897906,-240.50370570125872,344.33499775049995,-35.443729353398176,-332.1982625566342,306.6663279951121,66.4478931321299,-516.3623039446943,102.37779713857631,129.44155643573853,-668.4327480321138,-38.5599004942587,-51.53840981477205,-652.7030342603979,-41.890861136684826,-92.13140229796741,-698.7938354510034,-74.99037531095726,-124.79904878912049,-701.2794788531146,-87.88786456327989,-108.22482404800257,-701.8506173779195,-97.57943675359002,-89.09951832931407,-702.4430278106789,-107.38127013336731,-69.83254134626269,-191.98420722725143,364.7196587174778,-90.08963049111506,-90.48839650458632,407.32124420169873,-180.02423291151052,32.99572821360759,309.88167192033495,-414.249990630774,-229.68549148392958,342.8183854499385,-488.08693770763455,-262.57467627916816,333.93883612596215,-460.9292914421061,-311.51481623762015,372.2948966932283,-481.20285246135427,-306.6383937243559,367.8816057916449,-501.2196191386336,-297.66280086558885,362.2352090616736,-519.7844090029691,-288.6455187472492,356.55109311526115,-538.5203202493975,-44.09108742114346,-11.702786779556469,83.4818463423191,-58.11897719467913,-418.96386285037124,199.68285627169126,-54.33338300293064,-846.140934442229,332.3023162140877,-206.7882636735244,-876.8651227359801,332.4605178539906,44.09108533774184,11.702809624523724,-83.48180920782605,95.76885872260641,-386.28513670281257,-219.5327695214164,134.4209804975082,-805.5253567735442,-370.64274195621465,33.53236351857991,-868.2464970899853,-471.01225288998853
3515,29.291667,-325.96787551261514,534.4607429409317,-100.34013906449053,-252.51162076536534,408.69846546585654,-75.74957583454034,-28.03739993473311,61.79968085401045,-6.193229427114118,-130.4059742867745,225.98184115836162,-34.95708172792969,-130.4059742867745,225.98184115836162,-34.95708172792969,-130.4059742867745,225.98184115836162,-34.95708172792969,137.3143991615962,927.7012552562462,984.2954531658381,-239.7845993809926,344.8166664409667,-35.449898645267766,-331.8503712658676,307.25265932297293,66.14580380908919,-516.5011467510185,103.25520410503316,128.65331957811662,-668.3055211896525,-38.17133942973046,-52.16972225879907,-652.5035128681121,-41.561502325792205,-92.72996467948369,-698.4776962413617,-74.8214360662733,-125.39949506086958,-700.9654378299342,-87.68717513697877,-108.80085534693609,-701.5489776063575,-97.3377052107094,-89.65507949846007,-702.1538064861664,-107.09822614405365,-70.36742437207657,-191.08033909668794,365.19914181443687,-89.93288680164686,-88.90840247115496,407.1352941237263,-179.4140818989882,34.9296298939036,310.6755945807681,-413.8753380210159,-226.9910399137869,350.4057568530297,-487.2794884501441,-259.94153858477216,340.4921647719254,-460.4973274887459,-308.87741270622786,379.5034473913039,-479.5597494970122,-303.9457703952323,375.80582970358495,-499.7377369301869,-294.9168470691461,370.83056316067325,-518.4953990456147,-285.84576405989003,365.82366865298684,-537.4255554837805,-44.15002912699417,-11.666146492806217,83.45589910364251,-57.15089474291308,-418.86789496890407,200.0192681258419,-53.751373431800445,-846.1937786755338,332.18567394407125,-206.2508224949851,-876.6930993632603,332.3426085050392,44.15002563515993,11.666174691812433,-83.45585752454303,95.93323363625055,-386.2617690578189,-219.64322753763028,135.0468895961859,-805.467728490955,-370.7271301655762,34.07373794157366,-867.9573465329361,-471.15537733049996
3516,29.3,-324.990620894767,534.7225216698664,-100.45859061850618,-251.6006324487596,409.0220323458447,-75.68407459023919,-27.88531950985899,61.787720027566436,-6.142526925702038,-129.97018167371374,226.06191975017109,-34.862080995156525,-129.97018167371374,226.06191975017109,-34.862080995156525,-129.97018167371374,226.06191975017109,-34.862080995156525,136.89332197974662,927.0588047078588,984.499806516187,-239.11414697639884,345.11215358125224,-35.44392459186693,-331.5268238134186,307.6349623008232,65.86899668921896,-516.6991898470022,103.95434671821636,127.86273762251275,-668.3695614720768,-37.91496968515195,-52.7264862234688,-652.5059660104303,-41.36486865736791,-93.25763526578734,-698.3840659525815,-74.76240469819099,-125.92250632133184,-700.8752965159437,-87.59761510226258,-109.30080493141014,-701.4707612814072,-97.20945452395895,-90.13595046556088,-702.0875413810375,-106.93102734189068,-70.82902370677239,-190.25475869232127,365.46432486665685,-89.79982553112629,-87.4884369514285,406.54246143618775,-178.99645713221057,36.23414831989733,310.3315331060269,-413.62446561344746,-224.90934516686974,356.17004737533733,-486.47244861091576,-257.789610334906,345.58691104291347,-459.8192889637063,-306.7515538461908,385.10590085896695,-477.78590427458556,-301.8789017403177,381.9064958853329,-498.08479940926236,-292.90601401827973,377.39276327995907,-517.0059999044609,-283.89147135769696,372.8516429816053,-536.10072488834,-44.206714365857636,-11.656550880173366,83.4272652366026,-56.946172330953246,-418.86326281617823,200.0129824365999,-53.33728902733844,-846.2038168572694,332.12715261494424,-205.89995922166884,-876.3815337058782,332.2419439594428,44.20671211322721,11.65658112052988,-83.4272170244374,95.74605901668612,-386.1834979124484,-219.95967272310583,135.53444322484145,-805.3533935372204,-370.96427217096675,34.44324284939601,-867.5496585077733,-471.45503804967063
3517,29.308333,-324.0523980027813,534.6810123717462,-100.61599963353002,-250.7679661139364,409.0642006142197,-75.64815216913487,-27.719066689578924,61.70039772887647,-6.0783511364340645,-129.56244240552664,225.95310498205419,-34.73808988475211,-129.56244240552664,225.95310498205419,-34.73808988475211,-129.56244240552664,225.95310498205419,-34.73808988475211,136.63493719929613,926.1713510236814,984.7116977205651,-238.50580175392338,345.18663964871337,-35.43855858723356,-331.24267172981945,307.7817093479616,65.60496053984875,-516.9636923330823,104.44456565740941,127.08170757758867,-668.6098044210057,-37.80767278980426,-53.22697328041385,-652.6868004801245,-41.33218371416346,-93.72821407375632,-698.4954695482542,-74.8312080548775,-126.3872369166138,-701.0010708680398,-87.63294487333434,-109.74202521739986,-701.6167390600688,-97.20460284621313,-90.55780225580864,-702.253842884466,-106.88570996679981,-71.23130872793786,-189.52115794656925,365.4865703791984,-89.70162187298484,-86.24024736762355,405.55318223468896,-178.7611395066164,37.02211164946025,308.84147534269175,-413.4175065131718,-223.3973360342127,359.99140192084747,-485.55226359040535,-256.11389072833776,349.1317054294864,-458.7911296989468,-305.0561923281598,389.10066563996827,-475.833358235315,-300.3461129462533,386.1762467441173,-496.2239358726598,-291.53108431993235,381.9026495546229,-515.2857701208457,-282.6757901202579,377.60401129660886,-534.5219101941518,-44.258834904830074,-11.667101434169943,83.39817517276587,-57.439130190697554,-418.9384123480254,199.69880203829536,-53.09854163879075,-846.1751396727157,332.11499720213965,-205.74059308964962,-875.9445665598513,332.15806404180205,44.258835599787574,11.667131568976298,-83.39811837648219,95.23519189145125,-386.05795182203155,-220.46846600550154,135.87737586613667,-805.1869913892901,-371.35531224265674,34.641441225878324,-867.0324261601238,-471.9158715435198
